cs_run,exp_id,expname,ref_exp_id,ref_expname,pair_method,station_idx,window_start,window_end,phase_rate,process_label,mean_rate_diff,positive_fraction
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),679.4213044726348,0.7832635543310853
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),-15.027372100601042,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),188.0023113917177,0.21673644566891462
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),2.1336542544161344e-06,1.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Immersion Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),-7.673775450268728e-07,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),16612.980686362775,0.999997494548383
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),-2.99471638502132,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),0.04162312360915976,2.505451617036118e-06
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Immersion Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),41680.144559224456,1.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),-1.7365005041539234,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,3,20260304111020,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),-9.372250794630986e-05,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Immersion Freezing (ice),-5373.550973367697,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),-4.9429077352262395e-09,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),8094.614816920046,0.9773013504930455
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),-17.017884489504013,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),188.00426759911306,0.02269864950695454
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),1.1810303732133313e-06,1.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Immersion Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),-1.132262501734964e-06,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),-11077.750156504335,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),0.8543589941107257,1.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),-0.15641521688558946,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Immersion Freezing (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),18759.85396856125,1.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),-1.540088463618872,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),0.0,0.0
cs-eriswil__20260304_110254,4,20260304111212,2,20260304110829,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),0.0,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Immersion Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,0,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Immersion Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,1,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Aggregation (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Contact Freezing (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Deposition (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Melting (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_F,Riming (ice),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Breakup (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Condensation (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Drop Ins Collision (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Homogeneous Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Immersion Freezing (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Melting (liq),,0.0
cs-eriswil__20260314_103039,1,20260314103041,0,20260314103040,same_shape,2,2023-01-25T12:30:00,2023-01-25T12:32:30,rate_N_W,Riming (liq),,0.0
